city,garage_id,name,addr,maps_search_url,url,height,notes,status
buffalo-ny,buf-keybank-center,KeyBank Center (Sabres) Garage,1 Seymour H Knox III Plaza,https://www.google.com/maps/search/?api=1&query=KeyBank+Center+%28Sabres%29+Garage+1+Seymour+H+Knox+III+Plaza+Buffalo+NY,,,,unverified
buffalo-ny,buf-larkinville,Larkinville / Hydraulics District,726 Exchange St,https://www.google.com/maps/search/?api=1&query=Larkinville+%2F+Hydraulics+District+726+Exchange+St+Buffalo+NY,,,,unverified
buffalo-ny,buf-peace-bridge,Peace Bridge (US-190),Peace Bridge to Fort Erie ON,https://www.google.com/maps/search/?api=1&query=Peace+Bridge+%28US-190%29+Peace+Bridge+to+Fort+Erie+ON+Buffalo+NY,,,,unverified
buffalo-ny,buf-rainbow-bridge,Rainbow Bridge (Niagara Falls),Rainbow Blvd to Ontario,https://www.google.com/maps/search/?api=1&query=Rainbow+Bridge+%28Niagara+Falls%29+Rainbow+Blvd+to+Ontario+Buffalo+NY,,,,unverified
buffalo-ny,buf-seneca-hotel,Seneca Buffalo Creek Casino,1 Fulton St,https://www.google.com/maps/search/?api=1&query=Seneca+Buffalo+Creek+Casino+1+Fulton+St+Buffalo+NY,,,,unverified
buffalo-ny,buf-ubuff-visitor,University at Buffalo — Flint Visitor Garage,"2 Flint Rd, Amherst",https://www.google.com/maps/search/?api=1&query=University+at+Buffalo+%E2%80%94+Flint+Visitor+Garage+2+Flint+Rd%2C+Amherst+Buffalo+NY,,,,unverified
buffalo-ny,buf-walden-galleria,Walden Galleria,1 Walden Galleria,https://www.google.com/maps/search/?api=1&query=Walden+Galleria+1+Walden+Galleria+Buffalo+NY,,,,unverified
charleston-sc,chs-tradd-garage,99 Tradd Street (historic),99 Tradd St,https://www.google.com/maps/search/?api=1&query=99+Tradd+Street+%28historic%29+99+Tradd+St+Charleston+SC,,,,unverified
charleston-sc,chs-aquarium-wharf,Aquarium Wharf Garage,24 Calhoun St,https://www.google.com/maps/search/?api=1&query=Aquarium+Wharf+Garage+24+Calhoun+St+Charleston+SC,,,,unverified
charleston-sc,chs-ravenel-bridge,Arthur Ravenel Jr. Bridge,US-17 over Cooper River,https://www.google.com/maps/search/?api=1&query=Arthur+Ravenel+Jr.+Bridge+US-17+over+Cooper+River+Charleston+SC,,,,unverified
charleston-sc,chs-charleston-place,Belmond Charleston Place,205 Meeting St,https://www.google.com/maps/search/?api=1&query=Belmond+Charleston+Place+205+Meeting+St+Charleston+SC,,,,unverified
charleston-sc,chs-hutson-st,Hutson Street Garage,91 Hutson St,https://www.google.com/maps/search/?api=1&query=Hutson+Street+Garage+91+Hutson+St+Charleston+SC,,,,unverified
charleston-sc,chs-i-526,I-526 Don N. Holt Bridge (Cooper River),I-526 over Cooper River,https://www.google.com/maps/search/?api=1&query=I-526+Don+N.+Holt+Bridge+%28Cooper+River%29+I-526+over+Cooper+River+Charleston+SC,,,,unverified
charleston-sc,chs-james-island-connector,James Island Connector,US-17 connector,https://www.google.com/maps/search/?api=1&query=James+Island+Connector+US-17+connector+Charleston+SC,,,,unverified
charleston-sc,chs-sc-aquarium,South Carolina Aquarium,100 Aquarium Wharf,https://www.google.com/maps/search/?api=1&query=South+Carolina+Aquarium+100+Aquarium+Wharf+Charleston+SC,,,,unverified
charleston-sc,chs-st-philips-st-garage,St. Philip Street Garage,125 St Philip St,https://www.google.com/maps/search/?api=1&query=St.+Philip+Street+Garage+125+St+Philip+St+Charleston+SC,,,,unverified
charleston-sc,chs-sullivans-island,Sullivan's Island Beach Access,"Middle St, Sullivan's Island",https://www.google.com/maps/search/?api=1&query=Sullivan%27s+Island+Beach+Access+Middle+St%2C+Sullivan%27s+Island+Charleston+SC,,,,unverified
charleston-sc,chs-battery,The Battery / White Point Garden,1 S Battery,https://www.google.com/maps/search/?api=1&query=The+Battery+%2F+White+Point+Garden+1+S+Battery+Charleston+SC,,,,unverified
charlotte-nc,cht-convention-ctr,Charlotte Convention Center Garage,501 S College St,https://www.google.com/maps/search/?api=1&query=Charlotte+Convention+Center+Garage+501+S+College+St+Charlotte+NC,,,,unverified
charlotte-nc,cht-gantt-ctr,Harvey B. Gantt Center / Levine Ctr for the Arts,551 S Tryon St,https://www.google.com/maps/search/?api=1&query=Harvey+B.+Gantt+Center+%2F+Levine+Ctr+for+the+Arts+551+S+Tryon+St+Charlotte+NC,,,,unverified
charlotte-nc,cht-mint-st,Mint Street Garage,410 S Mint St,https://www.google.com/maps/search/?api=1&query=Mint+Street+Garage+410+S+Mint+St+Charlotte+NC,,,,unverified
charlotte-nc,cht-southpark,SouthPark Mall,4400 Sharon Rd,https://www.google.com/maps/search/?api=1&query=SouthPark+Mall+4400+Sharon+Rd+Charlotte+NC,,,,unverified
charlotte-nc,cht-spectrum-center,Spectrum Center — Event Garages,333 E Trade St,https://www.google.com/maps/search/?api=1&query=Spectrum+Center+%E2%80%94+Event+Garages+333+E+Trade+St+Charlotte+NC,,,,unverified
chattanooga-tn,cha-bluff-view-art,Bluff View Art District,411 E 2nd St,https://www.google.com/maps/search/?api=1&query=Bluff+View+Art+District+411+E+2nd+St+Chattanooga+TN,,,,unverified
chattanooga-tn,cha-airport-main,Chattanooga Airport (CHA) Garage,1001 Airport Rd,https://www.google.com/maps/search/?api=1&query=Chattanooga+Airport+%28CHA%29+Garage+1001+Airport+Rd+Chattanooga+TN,,,,unverified
chattanooga-tn,cha-market-st-bridge,Market Street Bridge (US-27),US-27 over Tennessee River,https://www.google.com/maps/search/?api=1&query=Market+Street+Bridge+%28US-27%29+US-27+over+Tennessee+River+Chattanooga+TN,,,,unverified
chattanooga-tn,cha-point-park,Point Park (Civil War),110 Point Park Rd,https://www.google.com/maps/search/?api=1&query=Point+Park+%28Civil+War%29+110+Point+Park+Rd+Chattanooga+TN,,,,unverified
chattanooga-tn,cha-aquarium-lot,Tennessee Aquarium Garage,201 Chestnut St,https://www.google.com/maps/search/?api=1&query=Tennessee+Aquarium+Garage+201+Chestnut+St+Chattanooga+TN,,,,unverified
chattanooga-tn,cha-unum-garage,Unum Garage (Downtown),1 Fountain Sq,https://www.google.com/maps/search/?api=1&query=Unum+Garage+%28Downtown%29+1+Fountain+Sq+Chattanooga+TN,,,,unverified
chattanooga-tn,cha-utc-campus,UTC — Campus Visitor Parking,752 Oak St,https://www.google.com/maps/search/?api=1&query=UTC+%E2%80%94+Campus+Visitor+Parking+752+Oak+St+Chattanooga+TN,,,,unverified
chattanooga-tn,cha-veterans-bridge,Veterans Bridge (US-27),US-27 over Tennessee River,https://www.google.com/maps/search/?api=1&query=Veterans+Bridge+%28US-27%29+US-27+over+Tennessee+River+Chattanooga+TN,,,,unverified
chattanooga-tn,cha-warehouse-row,Warehouse Row,1110 Market St,https://www.google.com/maps/search/?api=1&query=Warehouse+Row+1110+Market+St+Chattanooga+TN,,,,unverified
cheyenne-wy,chy-denver-alt,DEN (Denver) Alt Airport (~100mi S),"8500 Peña Blvd, Denver",https://www.google.com/maps/search/?api=1&query=DEN+%28Denver%29+Alt+Airport+%28~100mi+S%29+8500+Pe%C3%B1a+Blvd%2C+Denver+Cheyenne+WY,,,,unverified
cheyenne-wy,chy-dry-creek-bridge,Dry Creek Bridge,I-25 N of Cheyenne,https://www.google.com/maps/search/?api=1&query=Dry+Creek+Bridge+I-25+N+of+Cheyenne+Cheyenne+WY,,,,unverified
cheyenne-wy,chy-veterans-cemetery,WY Veterans Memorial Museum (American Legion Park),5501 E Lincolnway,https://www.google.com/maps/search/?api=1&query=WY+Veterans+Memorial+Museum+%28American+Legion+Park%29+5501+E+Lincolnway+Cheyenne+WY,,,,unverified
chicago-il,chi-riverwalk-east,East Wacker Drive Garage,100 E Wacker Dr,https://www.google.com/maps/search/?api=1&query=East+Wacker+Drive+Garage+100+E+Wacker+Dr+Chicago+IL,,,,unverified
chicago-il,chi-marina-city,Marina City Parking Garage,300 N State St,https://www.google.com/maps/search/?api=1&query=Marina+City+Parking+Garage+300+N+State+St+Chicago+IL,,,,unverified
chicago-il,chi-mccormick-north,McCormick Place — Lot A,2301 S Lake Shore Dr,https://www.google.com/maps/search/?api=1&query=McCormick+Place+%E2%80%94+Lot+A+2301+S+Lake+Shore+Dr+Chicago+IL,,,,unverified
chicago-il,chi-bascule-michigan,Michigan Ave Bridge (DuSable),N Michigan Ave over Chicago River,https://www.google.com/maps/search/?api=1&query=Michigan+Ave+Bridge+%28DuSable%29+N+Michigan+Ave+over+Chicago+River+Chicago+IL,,,,unverified
cincinnati-oh,cin-brent-spence,Brent Spence Bridge (I-75/I-71),I-75 over Ohio River,https://www.google.com/maps/search/?api=1&query=Brent+Spence+Bridge+%28I-75%2FI-71%29+I-75+over+Ohio+River+Cincinnati+OH,,,,unverified
cincinnati-oh,cin-jack-casino,Hard Rock Casino Cincinnati,1000 Broadway,https://www.google.com/maps/search/?api=1&query=Hard+Rock+Casino+Cincinnati+1000+Broadway+Cincinnati+OH,,,,unverified
cincinnati-oh,cin-heritage-bank-center,Heritage Bank Center (Cyclones),100 Broadway,https://www.google.com/maps/search/?api=1&query=Heritage+Bank+Center+%28Cyclones%29+100+Broadway+Cincinnati+OH,,,,unverified
cincinnati-oh,cin-roebling-bridge,John A. Roebling Suspension Bridge,Roebling Bridge over Ohio River,https://www.google.com/maps/search/?api=1&query=John+A.+Roebling+Suspension+Bridge+Roebling+Bridge+over+Ohio+River+Cincinnati+OH,,,,unverified
cincinnati-oh,cin-mercantile-center,Mercantile Center Garage,120 E 4th St,https://www.google.com/maps/search/?api=1&query=Mercantile+Center+Garage+120+E+4th+St+Cincinnati+OH,,,,unverified
cincinnati-oh,cin-music-hall,Music Hall / Over-the-Rhine Garage,1241 Elm St,https://www.google.com/maps/search/?api=1&query=Music+Hall+%2F+Over-the-Rhine+Garage+1241+Elm+St+Cincinnati+OH,,,,unverified
cincinnati-oh,cin-national-underground,National Underground Railroad Freedom Center,50 E Freedom Way,https://www.google.com/maps/search/?api=1&query=National+Underground+Railroad+Freedom+Center+50+E+Freedom+Way+Cincinnati+OH,,,,unverified
cincinnati-oh,cin-newport-on-levee,Newport on the Levee (KY side),"1 Levee Way, Newport KY",https://www.google.com/maps/search/?api=1&query=Newport+on+the+Levee+%28KY+side%29+1+Levee+Way%2C+Newport+KY+Cincinnati+OH,,,,unverified
cincinnati-oh,cin-taylor-southgate,Taylor-Southgate Bridge,US-27 over Ohio River,https://www.google.com/maps/search/?api=1&query=Taylor-Southgate+Bridge+US-27+over+Ohio+River+Cincinnati+OH,,,,unverified
cincinnati-oh,cin-banks-garage,The Banks — Central Riverfront Garage,166 Marian Spencer Way,https://www.google.com/maps/search/?api=1&query=The+Banks+%E2%80%94+Central+Riverfront+Garage+166+Marian+Spencer+Way+Cincinnati+OH,,,,unverified
cincinnati-oh,cin-washington-park,Washington Park Underground Garage,1230 Elm St,https://www.google.com/maps/search/?api=1&query=Washington+Park+Underground+Garage+1230+Elm+St+Cincinnati+OH,,,,unverified
cleveland-oh,cle-beachwood,Beachwood Place,26300 Cedar Rd,https://www.google.com/maps/search/?api=1&query=Beachwood+Place+26300+Cedar+Rd+Cleveland+OH,,,,unverified
cleveland-oh,cle-case-western,Case Western Reserve — Visitor Garage,10900 Euclid Ave,https://www.google.com/maps/search/?api=1&query=Case+Western+Reserve+%E2%80%94+Visitor+Garage+10900+Euclid+Ave+Cleveland+OH,,,,unverified
cleveland-oh,cle-detroit-superior,Detroit-Superior Bridge (Veterans Memorial),W Superior Ave over Cuyahoga,https://www.google.com/maps/search/?api=1&query=Detroit-Superior+Bridge+%28Veterans+Memorial%29+W+Superior+Ave+over+Cuyahoga+Cleveland+OH,,,,unverified
cleveland-oh,cle-east-4th,East 4th Street Entertainment Garage,2000 E 4th St,https://www.google.com/maps/search/?api=1&query=East+4th+Street+Entertainment+Garage+2000+E+4th+St+Cleveland+OH,,,,unverified
cleveland-oh,cle-innerbelt-bridge,George V. Voinovich Bridge (I-90),I-90 over Cuyahoga Valley,https://www.google.com/maps/search/?api=1&query=George+V.+Voinovich+Bridge+%28I-90%29+I-90+over+Cuyahoga+Valley+Cleveland+OH,,,,unverified
cleveland-oh,cle-hope-memorial,Hope Memorial Bridge (Lorain-Carnegie),Lorain Ave over Cuyahoga,https://www.google.com/maps/search/?api=1&query=Hope+Memorial+Bridge+%28Lorain-Carnegie%29+Lorain+Ave+over+Cuyahoga+Cleveland+OH,,,,unverified
cleveland-oh,cle-convention-ctr,Huntington Convention Center,300 Lakeside Ave,https://www.google.com/maps/search/?api=1&query=Huntington+Convention+Center+300+Lakeside+Ave+Cleveland+OH,,,,unverified
cleveland-oh,cle-huntington-garage,Huntington Garage,200 W 3rd St,https://www.google.com/maps/search/?api=1&query=Huntington+Garage+200+W+3rd+St+Cleveland+OH,,,,unverified
cleveland-oh,cle-playhouse-sq,Playhouse Square Garage,1519 Euclid Ave,https://www.google.com/maps/search/?api=1&query=Playhouse+Square+Garage+1519+Euclid+Ave+Cleveland+OH,,,,unverified
cleveland-oh,cle-progressive-field,Progressive Field (Guardians) Lots,2401 Ontario St,https://www.google.com/maps/search/?api=1&query=Progressive+Field+%28Guardians%29+Lots+2401+Ontario+St+Cleveland+OH,,,,unverified
cleveland-oh,cle-rock-hall,Rock & Roll Hall of Fame — Willard Park Garage,1100 Rock and Roll Blvd,https://www.google.com/maps/search/?api=1&query=Rock+%26+Roll+Hall+of+Fame+%E2%80%94+Willard+Park+Garage+1100+Rock+and+Roll+Blvd+Cleveland+OH,,,,unverified
cleveland-oh,cle-severance-hall,Severance Hall / Cleveland Orchestra,11001 Euclid Ave,https://www.google.com/maps/search/?api=1&query=Severance+Hall+%2F+Cleveland+Orchestra+11001+Euclid+Ave+Cleveland+OH,,,,unverified
colorado-springs-co,cos-1-north-cascade,1 North Cascade Garage,1 N Cascade Ave,https://www.google.com/maps/search/?api=1&query=1+North+Cascade+Garage+1+N+Cascade+Ave+Colorado+Springs+CO,,,,unverified
colorado-springs-co,cos-citadel-mall,Citadel Mall,750 Citadel Dr E,https://www.google.com/maps/search/?api=1&query=Citadel+Mall+750+Citadel+Dr+E+Colorado+Springs+CO,,,,unverified
colorado-springs-co,cos-airport-garage,COS Airport — Terminal Garage,7770 Milton E Proby Pkwy,https://www.google.com/maps/search/?api=1&query=COS+Airport+%E2%80%94+Terminal+Garage+7770+Milton+E+Proby+Pkwy+Colorado+Springs+CO,,,,unverified
colorado-springs-co,cos-incline-trail,Manitou Incline Trailhead,10 Old Man's Trail,https://www.google.com/maps/search/?api=1&query=Manitou+Incline+Trailhead+10+Old+Man%27s+Trail+Colorado+Springs+CO,,,,unverified
colorado-springs-co,cos-monument-creek-bridge,Monument Creek Bridges (various),Monument Valley Park area,https://www.google.com/maps/search/?api=1&query=Monument+Creek+Bridges+%28various%29+Monument+Valley+Park+area+Colorado+Springs+CO,,,,unverified
colorado-springs-co,cos-north-gate,North Gate Business District / InterQuest,9199 N Newport Pkwy,https://www.google.com/maps/search/?api=1&query=North+Gate+Business+District+%2F+InterQuest+9199+N+Newport+Pkwy+Colorado+Springs+CO,,,,unverified
colorado-springs-co,cos-downtown-plaza,Plaza of the Rockies Garage,121 S Tejon St,https://www.google.com/maps/search/?api=1&query=Plaza+of+the+Rockies+Garage+121+S+Tejon+St+Colorado+Springs+CO,,,,unverified
colorado-springs-co,cos-broadmoor,The Broadmoor Hotel Garage,1 Lake Ave,https://www.google.com/maps/search/?api=1&query=The+Broadmoor+Hotel+Garage+1+Lake+Ave+Colorado+Springs+CO,,,,unverified
colorado-springs-co,cos-uccs,UCCS — Visitor Parking,1420 Austin Bluffs Pkwy,https://www.google.com/maps/search/?api=1&query=UCCS+%E2%80%94+Visitor+Parking+1420+Austin+Bluffs+Pkwy+Colorado+Springs+CO,,,,unverified
colorado-springs-co,cos-olympic-museum,US Olympic & Paralympic Museum Garage,200 S Sierra Madre St,https://www.google.com/maps/search/?api=1&query=US+Olympic+%26+Paralympic+Museum+Garage+200+S+Sierra+Madre+St+Colorado+Springs+CO,,,,unverified
columbus-oh,col-convention-connex,Convention Connection (Capitol Square),65 E State St,https://www.google.com/maps/search/?api=1&query=Convention+Connection+%28Capitol+Square%29+65+E+State+St+Columbus+OH,,,,unverified
columbus-oh,col-cosi,COSI — Center of Science & Industry,333 W Broad St,https://www.google.com/maps/search/?api=1&query=COSI+%E2%80%94+Center+of+Science+%26+Industry+333+W+Broad+St+Columbus+OH,,,,unverified
columbus-oh,col-easton,Easton Town Center,160 Easton Town Center,https://www.google.com/maps/search/?api=1&query=Easton+Town+Center+160+Easton+Town+Center+Columbus+OH,,,,unverified
columbus-oh,col-goodale,Goodale Garage,100 W Goodale St,https://www.google.com/maps/search/?api=1&query=Goodale+Garage+100+W+Goodale+St+Columbus+OH,,,,unverified
columbus-oh,col-cmh-airport,John Glenn (CMH) — Terminal Garage,4600 International Gateway,https://www.google.com/maps/search/?api=1&query=John+Glenn+%28CMH%29+%E2%80%94+Terminal+Garage+4600+International+Gateway+Columbus+OH,,,,unverified
columbus-oh,col-north-market,North Market Parking,59 Spruce St,https://www.google.com/maps/search/?api=1&query=North+Market+Parking+59+Spruce+St+Columbus+OH,,,,unverified
columbus-oh,col-lane-ave-garage,OSU — Lane Ave Garage,2100 Kenny Rd,https://www.google.com/maps/search/?api=1&query=OSU+%E2%80%94+Lane+Ave+Garage+2100+Kenny+Rd+Columbus+OH,,,,unverified
columbus-oh,col-rich-st,Rich Street Bridge (Scioto River),Rich St @ Scioto River,https://www.google.com/maps/search/?api=1&query=Rich+Street+Bridge+%28Scioto+River%29+Rich+St+%40+Scioto+River+Columbus+OH,,,,unverified
columbus-oh,col-statehouse,Statehouse Underground Garage,1 Capitol Sq,https://www.google.com/maps/search/?api=1&query=Statehouse+Underground+Garage+1+Capitol+Sq+Columbus+OH,,,,unverified
dallas-tx,dal-dart-cityplace,Cityplace/Uptown DART Station Garage,2711 N Haskell Ave,https://www.google.com/maps/search/?api=1&query=Cityplace%2FUptown+DART+Station+Garage+2711+N+Haskell+Ave+Dallas+TX,,,,unverified
dallas-tx,dal-comerica,Comerica Bank Tower Garage,1717 Main St,https://www.google.com/maps/search/?api=1&query=Comerica+Bank+Tower+Garage+1717+Main+St+Dallas+TX,,,,unverified
dallas-tx,dal-convention,Dallas Convention Center — Main Garage,650 S Griffin St,https://www.google.com/maps/search/?api=1&query=Dallas+Convention+Center+%E2%80%94+Main+Garage+650+S+Griffin+St+Dallas+TX,,,,unverified
dallas-tx,dal-museum-art,Dallas Museum of Art Garage,1717 N Harwood St,https://www.google.com/maps/search/?api=1&query=Dallas+Museum+of+Art+Garage+1717+N+Harwood+St+Dallas+TX,,,,unverified
dallas-tx,dal-deep-ellum,Deep Ellum — Main & Good-Latimer,2731 Main St,https://www.google.com/maps/search/?api=1&query=Deep+Ellum+%E2%80%94+Main+%26+Good-Latimer+2731+Main+St+Dallas+TX,,,,unverified
dallas-tx,dfw-terminal-d,DFW — Terminal D Garage,"DFW Airport, Terminal D",https://www.google.com/maps/search/?api=1&query=DFW+%E2%80%94+Terminal+D+Garage+DFW+Airport%2C+Terminal+D+Dallas+TX,,,,unverified
dallas-tx,dal-klyde-warren,Klyde Warren Park Underground Garage,2012 Woodall Rodgers Fwy,https://www.google.com/maps/search/?api=1&query=Klyde+Warren+Park+Underground+Garage+2012+Woodall+Rodgers+Fwy+Dallas+TX,,,,unverified
dallas-tx,dal-love-a,Love Field — Garage A,8008 Herb Kelleher Way,https://www.google.com/maps/search/?api=1&query=Love+Field+%E2%80%94+Garage+A+8008+Herb+Kelleher+Way+Dallas+TX,,,,unverified
dallas-tx,dal-margaret-hunt,Margaret Hunt Hill Bridge,Woodall Rodgers Fwy over Trinity River,https://www.google.com/maps/search/?api=1&query=Margaret+Hunt+Hill+Bridge+Woodall+Rodgers+Fwy+over+Trinity+River+Dallas+TX,,,,unverified
dallas-tx,osm-w61674923,Orange Garage,,https://www.google.com/maps/search/?api=1&query=Orange+Garage+Dallas+TX,,,,unverified
dallas-tx,dal-parkfast-1925pearl,PARK FAST — 1925 N Pearl,1925 N Pearl St,https://www.google.com/maps/search/?api=1&query=PARK+FAST+%E2%80%94+1925+N+Pearl+1925+N+Pearl+St+Dallas+TX,,,,unverified
